barangay_id,psgc_barangay_code,municipality_code,psgc_municipality_code,municipality,barangay,lat,lon,region,flood_risk,traffic_risk,vuln_risk,source_url
BRGY-001,31401001,M-001,31401000,Angat,Banaban,14.9404009,121.0459649,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-002,31401002,M-001,31401000,Angat,Baybay,14.94237,121.0380329,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-003,31401003,M-001,31401000,Angat,Binagbag,14.9519839,121.0230598,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-004,31401005,M-001,31401000,Angat,Donacion,14.9425977,120.9824511,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-005,31401006,M-001,31401000,Angat,Encanto,14.9201591,121.0064673,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-006,31401007,M-001,31401000,Angat,Laog,14.9191588,121.0386729,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-007,31401008,M-001,31401000,Angat,Marungko,14.952383,121.0130551,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-008,31401009,M-001,31401000,Angat,Niugan,14.9455123,120.9707236,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-009,31401010,M-001,31401000,Angat,Paltok,14.9203043,120.9637549,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-010,31401013,M-001,31401000,Angat,Pulong Yantok,14.893327,121.0167937,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-011,31401016,M-001,31401000,Angat,Santa Lucia,14.9429359,121.0265593,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-012,31401018,M-001,31401000,Angat,Sulucan,14.9418798,121.0019369,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-013,31401019,M-001,31401000,Angat,Taboc,14.9363002,120.9870297,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-014,31402002,M-002,31402000,Balagtas,Borol 2nd,14.8348626,120.904888,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-015,31402003,M-002,31402000,Balagtas,Borol 1st,14.8309102,120.9086557,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-016,31402004,M-002,31402000,Balagtas,Dalig,14.8408545,120.9213886,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-017,31402005,M-002,31402000,Balagtas,Longos,14.827737,120.9148473,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-018,31402007,M-002,31402000,Balagtas,Panginay,14.8185206,120.8959036,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-019,31402008,M-002,31402000,Balagtas,Pulong Gubat,14.8608573,120.9052043,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-020,31402009,M-002,31402000,Balagtas,San Juan,14.8163326,120.9138666,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-021,31402010,M-002,31402000,Balagtas,Santol,14.8516966,120.9145622,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-022,31403001,M-003,31403000,Baliuag,Bagong Nayon,14.9613406,120.8978652,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-023,31403002,M-003,31403000,Baliuag,Barangca,14.9876913,120.8965439,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-024,31403003,M-003,31403000,Baliuag,Calantipay,14.9708404,120.8581041,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-025,31403004,M-003,31403000,Baliuag,Catulinan,14.9641065,120.8766021,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-026,31403005,M-003,31403000,Baliuag,Concepcion,14.9533613,120.8892595,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-027,31403006,M-003,31403000,Baliuag,Hinukay,15.0092993,120.8833551,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-028,31403007,M-003,31403000,Baliuag,Makinabang,14.9197959,120.8862589,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-029,31403008,M-003,31403000,Baliuag,Matangtubig,14.9553984,120.8620799,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-030,31403010,M-003,31403000,Baliuag,Pagala,14.968099,120.8920738,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-031,31403011,M-003,31403000,Baliuag,Paitan,15.0089288,120.9002645,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-032,31403012,M-003,31403000,Baliuag,Piel,14.9860992,120.885846,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-033,31403013,M-003,31403000,Baliuag,Pinagbarilan,14.9574874,120.8769767,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-034,31403014,M-003,31403000,Baliuag,Poblacion,14.9526703,120.9006359,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-035,31403016,M-003,31403000,Baliuag,Sabang,14.9650422,120.9095522,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-036,31403017,M-003,31403000,Baliuag,San Jose,14.9486191,120.8941185,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-037,31403018,M-003,31403000,Baliuag,San Roque,14.9962324,120.8917997,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-038,31403019,M-003,31403000,Baliuag,Santa Barbara,14.9395672,120.8901846,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-039,31403020,M-003,31403000,Baliuag,Santo Cristo,14.9551829,120.8943902,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-040,31403021,M-003,31403000,Baliuag,Santo Niño,14.9845328,120.8930793,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-041,31403022,M-003,31403000,Baliuag,Subic,14.9611241,120.904523,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-042,31403023,M-003,31403000,Baliuag,Sulivan,14.9801993,120.8843035,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-043,31403024,M-003,31403000,Baliuag,Tangos,14.9681746,120.8961868,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-044,31403025,M-003,31403000,Baliuag,Tarcan,14.9298735,120.8870948,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-045,31403026,M-003,31403000,Baliuag,Tiaong,14.9440834,120.8959767,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-046,31403027,M-003,31403000,Baliuag,Tibag,14.9564701,120.9030201,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-047,31403028,M-003,31403000,Baliuag,Tilapayong,14.9791471,120.8778659,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-048,31403030,M-003,31403000,Baliuag,Virgen delas Flores,14.9448216,120.885725,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-049,31404001,M-004,31404000,Bocaue,Antipona,14.7968602,120.925475,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-050,31404002,M-004,31404000,Bocaue,Bagumbayan,14.8038937,120.9164332,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-051,31404003,M-004,31404000,Bocaue,Bambang,14.7882627,120.9281679,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-052,31404004,M-004,31404000,Bocaue,Batia,14.830117,120.9442824,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-053,31404005,M-004,31404000,Bocaue,Biñang 1st,14.8021125,120.9328784,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-054,31404006,M-004,31404000,Bocaue,Biñang 2nd,14.7947352,120.9345743,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-055,31404007,M-004,31404000,Bocaue,Bolacan,14.8007325,120.9457498,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-056,31404008,M-004,31404000,Bocaue,Bundukan,14.7883152,120.9423079,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-057,31404009,M-004,31404000,Bocaue,Bunlo,14.7870024,120.9381314,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-058,31404010,M-004,31404000,Bocaue,Caingin,14.8078367,120.9265742,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-059,31404011,M-004,31404000,Bocaue,Duhat,14.7903132,120.9536304,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-060,31404012,M-004,31404000,Bocaue,Igulot,14.7968478,120.9411046,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-061,31404013,M-004,31404000,Bocaue,Lolomboy,14.7811638,120.9353354,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-062,31404014,M-004,31404000,Bocaue,Poblacion,14.7949017,120.9254911,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-063,31404015,M-004,31404000,Bocaue,Sulucan,14.7930851,120.9251981,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-064,31404016,M-004,31404000,Bocaue,Taal,14.8129527,120.9330809,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-065,31404017,M-004,31404000,Bocaue,Tambobong,14.8148552,120.9393774,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-066,31404018,M-004,31404000,Bocaue,Turo,14.8081205,120.9424684,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-067,31404019,M-004,31404000,Bocaue,Wakas,14.805878,120.9190062,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-068,31405001,M-005,31405000,Bulacan,Bagumbayan,14.7904982,120.8786108,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-069,31405002,M-005,31405000,Bulacan,Balubad,14.8010924,120.8742287,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-070,31405003,M-005,31405000,Bulacan,Bambang,14.7763652,120.8821838,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-071,31405004,M-005,31405000,Bulacan,Matungao,14.8030969,120.8804129,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-072,31405005,M-005,31405000,Bulacan,Maysantol,14.7975461,120.872034,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-073,31405006,M-005,31405000,Bulacan,Perez,14.7692461,120.8951164,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-074,31405007,M-005,31405000,Bulacan,Pitpitan,14.8071298,120.8599662,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-075,31405009,M-005,31405000,Bulacan,San Francisco,14.8158381,120.8675161,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-076,31405012,M-005,31405000,Bulacan,San Nicolas,14.798081,120.8670042,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-077,31405013,M-005,31405000,Bulacan,Santa Ana,14.7871417,120.8836265,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-078,31405014,M-005,31405000,Bulacan,Santa Ines,14.7859047,120.8810972,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-079,31405015,M-005,31405000,Bulacan,Taliptip,14.765883,120.8972368,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-080,31405016,M-005,31405000,Bulacan,Tibig,14.7986593,120.8715049,Southern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-081,31406001,M-006,31406000,Bustos,Bonga Mayor,14.9543123,120.9392944,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-082,31406002,M-006,31406000,Bustos,Bonga Menor,14.9507672,120.9336685,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-083,31406003,M-006,31406000,Bustos,Buisan,14.9046909,120.9209454,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-084,31406004,M-006,31406000,Bustos,Camachilihan,14.9022592,120.9124412,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-085,31406005,M-006,31406000,Bustos,Cambaog,14.9275949,120.8967036,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-086,31406006,M-006,31406000,Bustos,Catacte,14.9196357,120.9439909,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-087,31406007,M-006,31406000,Bustos,Liciada,14.9075871,120.9292322,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-088,31406008,M-006,31406000,Bustos,Malamig,14.9418293,120.9267584,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-089,31406009,M-006,31406000,Bustos,Malawak,14.9115847,120.9535638,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-090,31406010,M-006,31406000,Bustos,Poblacion,14.9557258,120.9094224,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-091,31406011,M-006,31406000,Bustos,San Pedro,14.9493303,120.9079635,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-092,31406012,M-006,31406000,Bustos,Talampas,14.9309368,120.9070878,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-093,31406013,M-006,31406000,Bustos,Tanawan,14.9518958,120.925591,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-094,31406014,M-006,31406000,Bustos,Tibagan,14.9579648,120.9462842,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-095,31407001,M-007,31407000,Calumpit,Balite,14.8994466,120.7849292,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-096,31407002,M-007,31407000,Calumpit,Balungao,14.9143838,120.7624081,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-097,31407004,M-007,31407000,Calumpit,Buguion,14.896477,120.7982951,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-098,31407005,M-007,31407000,Calumpit,Bulusan,14.9086635,120.7423785,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-099,31407006,M-007,31407000,Calumpit,Calizon,14.912507,120.752996,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-100,31407007,M-007,31407000,Calumpit,Calumpang,14.8845257,120.7838322,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-101,31407008,M-007,31407000,Calumpit,Caniogan,14.9054322,120.7732998,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-102,31407009,M-007,31407000,Calumpit,Corazon,14.9135691,120.7685193,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-103,31407010,M-007,31407000,Calumpit,Frances,14.9153664,120.7523847,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-104,31407011,M-007,31407000,Calumpit,Gatbuca,14.9224522,120.7693213,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-105,31407012,M-007,31407000,Calumpit,Gugo,14.9014445,120.7548143,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-106,31407013,M-007,31407000,Calumpit,Iba Este,14.8898721,120.7673258,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-107,31407014,M-007,31407000,Calumpit,Iba O'Este,14.8894497,120.7642015,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-108,31407015,M-007,31407000,Calumpit,Longos,14.8763936,120.784517,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-109,31407016,M-007,31407000,Calumpit,Meysulao,14.9038939,120.7370391,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-110,31407017,M-007,31407000,Calumpit,Meyto,14.8829652,120.7297529,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-111,31407018,M-007,31407000,Calumpit,Palimbang,14.8994454,120.7755756,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-112,31407019,M-007,31407000,Calumpit,Panducot,14.8744817,120.7380495,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-113,31407020,M-007,31407000,Calumpit,Pio Cruzcosa,14.8940555,120.7802575,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-114,31407021,M-007,31407000,Calumpit,Poblacion,14.9171149,120.7675762,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-115,31407022,M-007,31407000,Calumpit,Pungo,14.9026572,120.7905436,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-116,31407023,M-007,31407000,Calumpit,San Jose,14.8849023,120.7311121,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-117,31407024,M-007,31407000,Calumpit,San Marcos,14.8974397,120.7784886,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-118,31407025,M-007,31407000,Calumpit,San Miguel,14.9169337,120.7426871,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-119,31407026,M-007,31407000,Calumpit,Santa Lucia,14.8946699,120.7324821,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-120,31407027,M-007,31407000,Calumpit,Santo Niño,14.9048411,120.7800494,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-121,31407028,M-007,31407000,Calumpit,Sapang Bayan,14.9182648,120.7698374,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-122,31407029,M-007,31407000,Calumpit,Sergio Bayan,14.8975959,120.7908313,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-123,31407030,M-007,31407000,Calumpit,Sucol,14.9139553,120.7699069,Northern,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-124,31408001,M-008,31408000,Guiguinto,Cutcut,14.8622446,120.8957621,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-125,31408002,M-008,31408000,Guiguinto,Daungan,14.8555753,120.8867311,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-126,31408003,M-008,31408000,Guiguinto,Ilang-Ilang,14.830452,120.8764757,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-127,31408004,M-008,31408000,Guiguinto,Malis,14.8392045,120.8809706,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-128,31408005,M-008,31408000,Guiguinto,Panginay,14.8173064,120.8907504,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-129,31408006,M-008,31408000,Guiguinto,Poblacion,14.8282403,120.8804977,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-130,31408007,M-008,31408000,Guiguinto,Pritil,14.8544683,120.8683721,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-131,31408008,M-008,31408000,Guiguinto,Pulong Gubat,14.8548526,120.8971738,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-132,31408009,M-008,31408000,Guiguinto,Santa Cruz,14.8401056,120.8677579,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-133,31408010,M-008,31408000,Guiguinto,Santa Rita,14.8602237,120.8588227,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-134,31408011,M-008,31408000,Guiguinto,Tabang,14.8315041,120.8630844,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-135,31408012,M-008,31408000,Guiguinto,Tabe,14.8373242,120.8859761,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-136,31408013,M-008,31408000,Guiguinto,Tiaong,14.8471156,120.890725,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-137,31408015,M-008,31408000,Guiguinto,Tuktukan,14.8274978,120.8920782,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-138,31409001,M-009,31409000,Hagonoy,Abulalas,14.8534595,120.76312,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-139,31409002,M-009,31409000,Hagonoy,Carillo,14.8605028,120.7621339,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-140,31409003,M-009,31409000,Hagonoy,Iba,14.8654618,120.7568237,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-141,31409004,M-009,31409000,Hagonoy,Mercado,14.8230155,120.7255974,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-142,31409005,M-009,31409000,Hagonoy,Palapat,14.8625861,120.746177,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-143,31409006,M-009,31409000,Hagonoy,Pugad,14.7676131,120.74214,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-144,31409007,M-009,31409000,Hagonoy,Sagrada Familia,14.8180859,120.7353256,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-145,31409008,M-009,31409000,Hagonoy,San Agustin,14.8421193,120.7392649,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-146,31409009,M-009,31409000,Hagonoy,San Isidro,14.8661151,120.7391597,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-147,31409011,M-009,31409000,Hagonoy,San Jose,14.8303014,120.7304335,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-148,31409012,M-009,31409000,Hagonoy,San Juan,14.8666958,120.741821,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-149,31409013,M-009,31409000,Hagonoy,San Miguel,14.8563865,120.733341,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-150,31409014,M-009,31409000,Hagonoy,San Nicolas,14.8266547,120.7289287,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-151,31409015,M-009,31409000,Hagonoy,San Pablo,14.8353431,120.7522166,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-152,31409016,M-009,31409000,Hagonoy,San Pascual,14.816437,120.7196724,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-153,31409017,M-009,31409000,Hagonoy,San Pedro,14.8395745,120.763396,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-154,31409018,M-009,31409000,Hagonoy,San Roque,14.8138618,120.7251707,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-155,31409019,M-009,31409000,Hagonoy,San Sebastian,14.8321724,120.7349369,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-156,31409020,M-009,31409000,Hagonoy,Santa Cruz,14.8161273,120.7257745,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-157,31409021,M-009,31409000,Hagonoy,Santa Elena,14.8181589,120.7525295,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-158,31409022,M-009,31409000,Hagonoy,Santa Monica,14.8406352,120.7345292,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-159,31409024,M-009,31409000,Hagonoy,Santo Rosario,14.8167944,120.7280759,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-160,31409025,M-009,31409000,Hagonoy,Tampok,14.847831,120.7360661,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
BRGY-161,31409026,M-009,31409000,Hagonoy,Tibaguin,14.7735091,120.752067,Central,0.5,0.5,0.5,https://psgc.gitlab.io/api/provinces/031400000/barangays/
